Date,Ozone AQI Value,Site Name,Site ID,Source
10/29/2009,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/30/2009,27,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
10/31/2009,27,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/1/2009,27,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/2/2009,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/3/2009,31,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/4/2009,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/5/2009,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/6/2009,37,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/7/2009,33,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/8/2009,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/9/2009,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/10/2009,32,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/11/2009,37,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/12/2009,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/13/2009,40,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/14/2009,34,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/15/2009,37,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/16/2009,48,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/17/2009,49,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/18/2009,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/19/2009,45,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/20/2009,43,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/21/2009,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/22/2009,37,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/23/2009,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/24/2009,32,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/25/2009,32,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/26/2009,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/27/2009,31,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/28/2009,32,Anderson - North Street,06-089-0007,AQS
11/29/2009,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
11/30/2009,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/1/2009,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/2/2009,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/3/2009,37,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/4/2009,34,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/5/2009,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/6/2009,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/7/2009,34,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/8/2009,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/9/2009,39,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/10/2009,41,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/11/2009,34,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/12/2009,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/13/2009,34,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/14/2009,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/15/2009,41,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/16/2009,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/17/2009,30,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/18/2009,28,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/19/2009,33,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/20/2009,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/21/2009,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/22/2009,42,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/23/2009,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/24/2009,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/25/2009,43,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/26/2009,40,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/27/2009,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/28/2009,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/29/2009,41,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/30/2009,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
12/31/2009,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/1/2010,39,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/2/2010,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/3/2010,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/4/2010,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/5/2010,33,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/6/2010,30,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/7/2010,21,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/8/2010,25,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/9/2010,28,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/10/2010,31,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/11/2010,37,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/12/2010,40,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/13/2010,41,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/14/2010,34,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/15/2010,42,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/16/2010,43,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/17/2010,41,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/18/2010,41,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/19/2010,42,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/20/2010,37,Anderson - North Street,06-089-0007,AQS
1/21/2010,43,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/22/2010,39,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/23/2010,39,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/24/2010,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/25/2010,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/26/2010,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/27/2010,39,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/28/2010,40,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/29/2010,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/30/2010,37,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
1/31/2010,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/1/2010,36,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/2/2010,39,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/3/2010,39,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/4/2010,41,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/5/2010,40,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/6/2010,37,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/7/2010,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/8/2010,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/9/2010,35,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/10/2010,37,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/11/2010,41,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/12/2010,43,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/13/2010,39,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/14/2010,42,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/15/2010,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/16/2010,40,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/17/2010,42,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/18/2010,39,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/19/2010,39,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/20/2010,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/21/2010,38,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/22/2010,43,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/23/2010,40,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/24/2010,37,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/25/2010,31,Shasta Lake - Lake Blvd,06-089-0009,AQS
2/26/2010,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/27/2010,43,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
2/28/2010,42,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/1/2010,43,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/2/2010,46,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/3/2010,47,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/4/2010,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/5/2010,40,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/6/2010,43,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/7/2010,42,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/8/2010,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/9/2010,42,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/10/2010,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/11/2010,46,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/12/2010,45,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/13/2010,45,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/14/2010,48,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/15/2010,40,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/16/2010,47,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/17/2010,42,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/18/2010,49,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/19/2010,48,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/20/2010,49,Shasta Lake - Lake Blvd,06-089-0009,AQS
3/21/2010,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/22/2010,47,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/23/2010,49,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/24/2010,61,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/25/2010,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/26/2010,47,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/27/2010,49,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/28/2010,54,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/29/2010,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/30/2010,49,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
3/31/2010,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/1/2010,45,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/2/2010,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/3/2010,46,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/4/2010,54,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/5/2010,46,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/6/2010,48,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/7/2010,44,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/8/2010,48,Shasta Lake - Lake Blvd,06-089-0009,AQS
4/9/2010,49,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/10/2010,71,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/11/2010,58,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/12/2010,48,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/13/2010,42,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/14/2010,49,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/15/2010,50,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/16/2010,47,Shasta Lake - Lake Blvd,06-089-0009,AQS
4/17/2010,45,Shasta Lake - Lake Blvd,06-089-0009,AQS
4/18/2010,48,Shasta Lake - Lake Blvd,06-089-0009,AQS
4/19/2010,58,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/20/2010,47,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/21/2010,41,Lassen Volcanic NP - Manzanita Lake Fire Station,06-089-3003,AQS
4/22/2010,49,Shasta Lake - Lake Blvd,06-089-0009,AQS
4/23/2010,47,Shasta Lake - Lake Blvd,06-089-0009,AQS
